LocInfo, Coord_X, Coord_y
0102f810630456dd, 308492, 2255526
0102f81063042a79, 308492, 2255526
8102f8100000d8ae, 306450, 2252025
8102f8100000d8e9, 302778, 2252421
0102f8106304654b, 300860, 2254600
0102f81063048c11, 302545, 2252157
0102f8106304089a, 304640, 2253002
0102f8106304f8c2, 305457, 2253609
0102f81063040a98, 305850, 2254456
0102f8106304a161, 309240, 2252540
0102f81063045eaa, 302560, 2254110
0102f8106304a7f1, 302778, 2252421
0102f8106304a2c4, 304862, 2253976
0102f8106304897a, 305255, 2251095
0102f8106304f8c5, 305457, 2253609
0102f81063046fae, 305475, 2253560
0102f81063040625, 306363, 2256255
0102f8106304cbe8, 307090, 2253195
0102f810630498cd, 307995, 2251441
8102f8100000d8a7, 305761, 2252247
0102f81063046258, 303840, 2252514
0102f81063042be1, 304484, 2252192
0102f81063040520, 304619, 2254974
0102f81063040f71, 304988, 2254759
0102f81063204a03, 307785, 2257005
0102f81063049f54, 302074, 2256019
0102f81063046905, 302845, 2256254
0102f81063048d7d, 303575, 2255840
0102f81063048801, 303837, 2254156
0102f81063040f8f, 304166, 2254734
0102f81063043686, 304785, 2254208
0102f81063040819, 306425, 2255375
8102f8100000d8ac, 308570, 2257000
0102f81063040898, 304640, 2253002
0102f810630405c3, 305988, 2254134
0102f81063042cf2, 306785, 2252142
0102f8106304d5a4, 300374, 2253512
0102f810630472d5, 301315, 2253485
0102f8106304b563, 304166, 2254734
0102f8106304d750, 304166, 2254734
0102f81063040862, 305426, 2255076
0102f8106304d751, 305784, 2251965
0102f81063040aca, 308298, 2256154
0102f8106304a72e, 308927, 2254072
8102f8100000da09, 307995, 2251441
0102f81063046c53, 300374, 2253512
0102f81063045d0c, 304414, 2253355
0102f81063046e91, 306363, 2256255
0102f8106304697f, 301315, 2253485
0102f81063048812, 303837, 2254156
0102f81063047ef7, 304166, 2254734
0102f8106304f81a, 304785, 2254208
0102f81063040a56, 305557, 2256644
0102f81063040c37, 305804, 2253299
0102f81063040391, 305804, 2253299
0102f8106320092a, 307785, 2257005
0102f810630416bc, 307887, 2254185
0102f810632032b1, 308777, 2256824
8102f8100000dce9, 308927, 2254072
0102f810630449ba, 303840, 2252514
0102f810630433b4, 304370, 2253785
0102f81063049eca, 304414, 2253355
0102f81063047d69, 305166, 2253274
0102f8106304c042, 305484, 2253296
0102f81063202e6f, 307785, 2257005
0102f81063040d0d, 300685, 2256660
0102f8106304e80c, 301476, 2252503
0102f8106304f7dc, 303105, 2251904
0102f81063049b10, 305784, 2251965
0102f81063040868, 308320, 2254850
8102f8100000d8c5, 304862, 2253976
0102f8106304199a, 300860, 2254600
0102f81063040b68, 301476, 2252503
0102f81063048c00, 302545, 2252157
0102f81063046109, 304414, 2253355
0102f810630406c7, 305761, 2252247
8102f8100000d8ea, 302845, 2256254
0102f81063046891, 301989, 2253909
0102f8106304b512, 302041, 2254590
0102f81063046341, 303940, 2251175
0102f8106304f84a, 306300, 2253151
0102f8106304f7f0, 307090, 2253195
0102f81063040808, 307796, 2255300
0102f81063204f20, 311237, 2255912
0102f8106304e20d, 301989, 2253909
0102f8106304340f, 302778, 2252421
0102f8106304d1cc, 303840, 2252514
0102f81063046ea4, 305255, 2251095
0102f810630431a4, 305457, 2253609
0102f81063040a99, 305850, 2254456
0102f81063045d9e, 308927, 2254072
0102f81063208c47, 311237, 2255912
8102f8100000d8d3, 305216, 2254173
0102f8106304415a, 303196, 2252304
0102f8106304f8c3, 305457, 2253609
0102f810630408c2, 305046, 2256487
0102f81063040852, 305475, 2253560
0102f81063040010, 305765, 2251995
0102f8106304c31a, 305784, 2251965
0102f8106304aa6c, 310593, 2252788
0102f810632014e1, 311237, 2255912
8102f8100000dceb, 308492, 2255526
0102f810630442e6, 300685, 2256660
0102f8106304c106, 305557, 2256644
0102f81063045d69, 307050, 2253850
0102f81063046bbe, 309335, 2255389
0102f81063048561, 304640, 2253002
0102f8106304bd44, 304795, 2253398
0102f8106304c0a9, 305255, 2251095
0102f810630438e1, 306407, 2253679
8102f8100000d8fc, 307318, 2250995
0102f8106304d0f3, 305037, 2256143
0102f81063047d04, 307050, 2253850
8102f8100000dcf3, 310593, 2252788
0102f810630474be, 300374, 2253512
0102f8106304cd5c, 303837, 2254156
0102f81063048a0e, 306785, 2252142
0102f81063040f35, 301315, 2253485
0102f8106304ed24, 303105, 2251904
0102f81063044c30, 304414, 2253355
0102f81063040889, 305761, 2252247
8102f8100000de21, 305557, 2256644
0102f8106304e7d3, 300860, 2254600
0102f8106304ce09, 301315, 2253485
0102f81063048411, 303575, 2255840
0102f8106304502a, 305216, 2254173
